Household_ID,Country,City,Family_Size,Num_Earners,Primary_Income,Total_Household_Income,Estimated_Taxes,Monthly_Expenses,Monthly_Savings
2800,USA,New York,6,1,1376.77,1376.77,302.89,1306.55,-232.67
2801,Brazil,Sao Paulo,7,2,907.72,1394.71,209.21,1323.58,-138.08
2802,UK,London,6,3,4922.49,10412.9,3123.87,4825.02,2464.01
2803,UK,London,7,3,4823.82,10170.14,3051.04,5108.38,2010.72
2804,UK,London,7,3,2290.98,6198.38,1549.6,3743.38,905.4
2805,Germany,Berlin,3,1,5064.16,5064.16,1772.45,2641.45,650.25
2806,UK,London,6,3,5223.13,10895.98,3268.79,3837.87,3789.31
2807,Brazil,Sao Paulo,3,3,1257.47,2802.74,420.41,888.02,1494.31
2808,USA,New York,5,2,5440.06,9749.37,2632.33,3871.74,3245.3
2809,India,Delhi,3,2,477.65,652.21,65.22,380.85,206.14
2810,Brazil,Sao Paulo,1,1,778.61,778.61,116.79,587.55,74.27
2811,USA,Chicago,4,2,2626.0,4073.06,896.07,2747.73,429.26
2812,Germany,Berlin,4,1,4314.08,4314.08,1509.93,3092.33,-288.18
2813,Germany,Berlin,2,2,7585.56,11723.0,4689.2,2607.28,4426.52
2814,USA,New York,2,1,5539.26,5539.26,1218.64,1675.62,2645.01
2815,Germany,Munich,8,3,4515.22,11532.14,4612.86,3981.3,2937.98
2816,Brazil,Sao Paulo,3,2,2260.93,3218.58,482.79,1030.2,1705.59
2817,India,Mumbai,7,2,371.79,570.74,57.07,541.63,-27.97
2818,USA,New York,7,3,4792.82,11287.77,3047.7,3210.85,5029.22
2819,USA,New York,4,3,3369.61,7520.35,1654.48,2745.57,3120.3
2820,India,Delhi,1,1,866.74,866.74,86.67,260.9,519.16
2821,UK,London,6,2,4164.82,6244.08,1561.02,3629.73,1053.34
2822,USA,New York,1,1,2689.35,2689.35,591.66,1338.16,759.54
2823,Germany,Munich,8,3,3320.55,6824.53,2388.59,3952.79,483.16
2824,USA,New York,1,1,4723.63,4723.63,1039.2,1590.69,2093.74
2825,India,Mumbai,3,3,479.06,1059.28,105.93,359.13,594.22
2826,Brazil,Sao Paulo,3,1,1994.98,1994.98,299.25,1214.25,481.49
2827,Brazil,Sao Paulo,5,1,390.82,390.82,58.62,370.89,-38.69
2828,USA,New York,8,3,5102.25,11534.38,3114.28,5111.8,3308.3
2829,India,Delhi,1,1,844.71,844.71,84.47,360.14,400.1
2830,USA,New York,7,3,3521.93,7482.58,1646.17,3676.36,2160.05
2831,India,Mumbai,7,1,442.67,442.67,44.27,420.1,-21.69
2832,Germany,Munich,8,3,3234.83,7758.07,2715.32,6003.47,-960.73
2833,USA,Chicago,1,1,2676.91,2676.91,588.92,1322.71,765.28
2834,India,Delhi,3,1,1095.58,1095.58,109.56,614.02,372.0
2835,India,Mumbai,3,2,433.51,762.87,76.29,357.46,329.12
2836,UK,London,5,3,3424.66,7858.97,1964.74,2930.13,2964.1
2837,UK,London,5,3,6169.99,14192.22,4257.67,3994.24,5940.32
2838,USA,Chicago,2,2,3065.76,5487.11,1207.16,1649.66,2630.28
2839,Brazil,Sao Paulo,8,1,2252.37,2252.37,337.86,2047.85,-133.33
2840,India,Mumbai,4,1,699.49,699.49,69.95,663.81,-34.27
2841,India,Delhi,1,1,599.88,599.88,59.99,385.15,154.74
2842,Brazil,Sao Paulo,8,3,1051.26,2306.14,345.92,1822.04,138.17
2843,UK,London,7,3,2637.31,6038.2,1509.55,5516.84,-988.19
2844,UK,London,1,1,3389.37,3389.37,847.34,1539.05,1002.98
2845,Germany,Munich,5,3,4835.05,10864.72,4345.89,3071.89,3446.94
2846,India,Delhi,5,3,956.12,2212.41,221.24,665.01,1326.15
2847,Brazil,Sao Paulo,2,1,889.96,889.96,133.49,844.58,-88.11
2848,India,Mumbai,4,1,1007.03,1007.03,100.7,558.88,347.44
2849,Germany,Berlin,2,1,3103.75,3103.75,1086.31,2257.56,-240.13
2850,India,Mumbai,7,3,330.53,750.85,75.08,712.55,-36.79
2851,Germany,Berlin,4,2,2867.55,4105.58,1436.95,3188.49,-519.86
2852,USA,New York,6,3,3792.73,8110.28,2189.78,4663.3,1257.21
2853,USA,New York,1,1,4652.46,4652.46,1023.54,1539.86,2089.06
2854,UK,London,2,2,3996.66,6248.6,1562.15,1799.11,2887.34
2855,USA,New York,5,1,5706.18,5706.18,1255.36,3765.74,685.08
2856,Germany,Berlin,2,2,1573.87,2975.55,1041.44,1985.05,-50.95
2857,USA,New York,6,3,3273.76,7788.1,1713.38,4385.06,1689.66
2858,USA,Chicago,2,2,6084.98,8994.64,2428.55,1501.39,5064.69
2859,USA,Chicago,1,1,4534.3,4534.3,997.55,1399.03,2137.73
2860,USA,New York,6,3,4022.62,7826.42,1721.81,2912.49,3192.11
2861,UK,London,8,3,7485.46,16872.29,5061.69,3753.75,8056.85
2862,India,Mumbai,8,3,1201.23,2688.46,268.85,1003.83,1415.78
2863,UK,London,8,3,3418.96,8131.56,2439.47,4547.6,1144.5
2864,Germany,Berlin,5,1,4468.15,4468.15,1563.85,4240.27,-1335.98
2865,India,Mumbai,5,3,438.43,885.22,88.52,665.91,130.79
2866,Germany,Munich,8,1,370.84,370.84,129.79,351.93,-110.88
2867,Germany,Munich,8,3,3010.74,5678.77,1987.57,5389.15,-1697.95
2868,Brazil,Sao Paulo,8,3,1333.5,2644.02,396.6,1973.01,274.41
2869,India,Mumbai,3,2,628.04,888.35,88.84,563.09,236.42
2870,India,Delhi,8,3,1146.96,2575.68,257.57,996.37,1321.74
2871,UK,London,6,2,2950.92,4438.71,1109.68,3213.74,115.29
2872,UK,London,3,2,2419.22,4451.16,1112.79,2777.05,561.32
2873,UK,London,3,1,1527.64,1527.64,381.91,1449.73,-304.0
2874,India,Delhi,1,1,367.28,367.28,36.73,301.81,28.74
2875,Brazil,Sao Paulo,2,2,11.73,19.92,2.99,18.91,-1.97
2876,India,Mumbai,5,1,690.92,690.92,69.09,609.59,12.24
2877,India,Mumbai,5,1,1096.13,1096.13,109.61,700.31,286.21
2878,USA,New York,2,2,2899.01,4915.0,1081.3,1832.56,2001.14
2879,Germany,Berlin,5,2,3659.97,5518.71,1931.55,2827.56,759.6
2880,USA,Chicago,2,1,4255.88,4255.88,936.29,1929.81,1389.78
2881,India,Mumbai,6,3,825.11,1823.6,182.36,787.6,853.64
2882,UK,London,1,1,3650.45,3650.45,912.61,1535.42,1202.42
2883,USA,Chicago,8,3,4173.01,8861.84,2392.7,4344.48,2124.66
2884,USA,New York,1,1,6675.25,6675.25,1468.56,1809.12,3397.58
2885,USA,Chicago,7,3,4058.84,9026.08,2437.04,3107.68,3481.35
2886,UK,London,1,1,5449.95,5449.95,1362.49,1436.71,2650.76
2887,Germany,Berlin,2,1,5017.03,5017.03,1755.96,2548.37,712.7
2888,India,Mumbai,7,3,433.1,912.3,91.23,865.77,-44.7
2889,Brazil,Sao Paulo,2,1,1744.53,1744.53,261.68,754.11,728.74
2890,Brazil,Sao Paulo,8,3,1267.85,2900.81,435.12,2239.9,225.78
2891,India,Delhi,4,3,1033.9,2236.43,223.64,478.07,1534.72
2892,Germany,Munich,7,3,4605.65,10648.06,4259.22,3899.34,2489.5
2893,Brazil,Sao Paulo,8,3,1841.98,3592.78,538.92,2196.96,856.9
2894,Germany,Munich,8,1,5885.43,5885.43,2059.9,5585.27,-1759.74
2895,USA,New York,5,3,4147.39,9032.74,2438.84,2801.05,3792.85
2896,UK,London,5,1,2852.22,2852.22,713.06,2632.12,-492.96
2897,Germany,Munich,4,3,2221.49,4879.51,1707.83,2443.0,728.69
2898,India,Delhi,4,3,1136.12,2321.51,232.15,497.55,1591.81
2899,India,Delhi,1,1,1298.26,1298.26,129.83,351.92,816.51
2900,USA,Chicago,8,3,3344.04,7724.98,1699.5,4645.18,1380.3
2901,USA,Chicago,4,1,3735.1,3735.1,821.72,2790.72,122.66
2902,Brazil,Sao Paulo,2,1,2426.1,2426.1,363.92,828.35,1233.84
2903,USA,Chicago,8,3,4292.71,9308.03,2513.17,5603.36,1191.5
2904,India,Delhi,3,1,686.5,686.5,68.65,375.87,241.98
2905,Germany,Munich,2,2,6014.87,9612.54,3845.02,2409.33,3358.19
2906,USA,Chicago,7,2,2513.95,4326.4,951.81,4105.76,-731.16
2907,UK,London,4,2,4116.96,6154.91,1538.73,2533.47,2082.71
2908,USA,New York,5,3,1789.05,4265.92,938.5,3907.99,-580.57
2909,India,Mumbai,2,2,1195.72,1781.37,178.14,438.77,1164.46
2910,India,Delhi,5,1,481.64,481.64,48.16,457.08,-23.6
2911,USA,New York,2,2,7207.55,12001.18,3240.32,1690.14,7070.72
2912,USA,New York,5,3,5342.93,13351.93,3605.02,3490.52,6256.39
2913,Brazil,Sao Paulo,6,3,2296.96,4971.26,745.69,1497.96,2727.61
2914,UK,London,2,1,5867.81,5867.81,1466.95,2110.68,2290.18
2915,USA,Chicago,7,3,5757.7,14599.75,3941.93,3568.8,7089.01
2916,Germany,Munich,5,3,5221.92,12188.43,4875.37,3976.51,3336.55
2917,Brazil,Sao Paulo,3,2,1492.65,2373.28,355.99,844.67,1172.62
2918,Brazil,Sao Paulo,7,3,1738.63,3486.97,523.05,1571.16,1392.76
2919,India,Delhi,1,1,330.21,330.21,33.02,285.98,11.21
2920,India,Delhi,2,1,1034.46,1034.46,103.45,433.16,497.85
2921,India,Delhi,3,3,434.08,972.43,97.24,375.83,499.36
2922,Brazil,Sao Paulo,1,1,397.88,397.88,59.68,377.59,-39.39
2923,Brazil,Sao Paulo,2,1,868.73,868.73,130.31,662.61,75.81
2924,USA,Chicago,3,1,2950.14,2950.14,649.03,1903.12,397.99
2925,India,Mumbai,3,2,1374.17,2396.46,239.65,406.81,1750.01
2926,UK,London,7,3,3523.15,7144.1,1786.02,4645.3,712.77
2927,Brazil,Sao Paulo,6,2,1922.8,3107.44,466.12,1685.45,955.88
2928,UK,London,3,1,6115.02,6115.02,1528.75,2763.18,1823.08
2929,Brazil,Sao Paulo,6,3,1684.83,4207.49,631.12,1475.75,2100.61
2930,India,Delhi,4,1,1060.02,1060.02,106.0,432.36,521.65
2931,Germany,Berlin,7,3,4222.03,9918.17,3967.27,5749.19,201.72
2932,Germany,Munich,8,3,3744.23,7962.98,2787.04,4161.91,1014.03
2933,USA,Chicago,5,1,3058.64,3058.64,672.9,2902.65,-516.91
2934,Germany,Berlin,7,3,5937.11,12642.55,5057.02,5633.53,1952.0
2935,Brazil,Sao Paulo,1,1,2616.25,2616.25,392.44,682.45,1541.36
2936,USA,Chicago,5,2,5285.03,9930.14,2681.14,2792.49,4456.51
2937,Brazil,Sao Paulo,5,2,1712.92,2501.38,375.21,1187.37,938.8
2938,Germany,Munich,8,3,7427.76,17551.9,7020.76,3779.73,6751.41
2939,UK,London,6,1,6788.48,6788.48,1697.12,4168.53,922.83
2940,USA,New York,8,3,3232.72,6349.29,1396.84,4904.74,47.7
2941,India,Delhi,8,3,744.29,1650.38,165.04,1037.65,447.69
2942,Germany,Berlin,5,3,1814.37,4236.05,1482.62,2661.77,91.66
2943,India,Delhi,3,2,410.26,701.13,70.11,567.91,63.11
2944,Brazil,Sao Paulo,6,3,1257.58,3009.54,451.43,1690.79,867.32
2945,Brazil,Sao Paulo,5,3,1302.6,2765.6,414.84,1061.44,1289.33
2946,USA,Chicago,6,1,2715.37,2715.37,597.38,2576.89,-458.9
2947,Germany,Berlin,4,1,2978.9,2978.9,1042.61,2826.98,-890.69
2948,Germany,Munich,6,3,1515.49,3428.46,1199.96,3253.61,-1025.11
2949,India,Mumbai,2,2,962.84,1431.98,143.2,312.86,975.92
2950,UK,London,3,3,7863.75,18539.92,5561.98,1969.06,11008.89
2951,Brazil,Sao Paulo,1,1,13.7,13.7,2.06,13.01,-1.36
2952,Germany,Berlin,2,1,5017.86,5017.86,1756.25,1769.29,1492.32
2953,Brazil,Sao Paulo,2,1,1383.51,1383.51,207.53,650.34,525.64
2954,India,Mumbai,8,2,1216.58,1925.34,192.53,1090.79,642.02
2955,UK,London,8,1,6688.22,6688.22,1672.05,5147.72,-131.56
2956,Germany,Munich,2,2,7158.19,12036.82,4814.73,2302.4,4919.69
2957,Brazil,Sao Paulo,5,3,1433.63,2923.12,438.47,1305.13,1179.52
2958,UK,London,6,3,4565.52,9571.66,2871.5,4074.79,2625.37
2959,India,Delhi,6,3,770.06,2052.73,205.27,789.52,1057.93
2960,Brazil,Sao Paulo,7,1,2047.22,2047.22,307.08,1942.81,-202.67
2961,USA,New York,5,2,4205.06,7504.6,1651.01,2801.35,3052.24
2962,India,Delhi,3,1,783.81,783.81,78.38,408.64,296.79
2963,India,Delhi,5,3,1011.59,2187.39,218.74,500.6,1468.05
2964,UK,London,5,2,5352.78,8711.62,2613.48,3764.0,2334.14
2965,UK,London,5,2,3942.13,6005.62,1501.41,3557.69,946.53
2966,Brazil,Sao Paulo,3,3,1111.93,2205.16,330.77,762.73,1111.65
2967,Brazil,Sao Paulo,7,3,1610.61,3684.98,552.75,1548.46,1583.77
2968,Germany,Munich,3,3,5782.44,12688.27,5075.31,2195.42,5417.54
2969,UK,London,4,3,7585.55,17772.11,5331.63,2726.97,9713.51
2970,India,Mumbai,7,3,578.9,1284.59,128.46,1041.78,114.36
2971,India,Delhi,4,3,549.48,1101.77,110.18,629.2,362.4
2972,USA,New York,4,2,6380.0,10665.03,2879.56,2091.81,5693.67
2973,Brazil,Sao Paulo,4,3,925.89,1944.22,291.63,989.57,663.02
2974,Brazil,Sao Paulo,6,3,1422.67,2978.79,446.82,1096.46,1435.52
2975,India,Delhi,2,1,167.03,167.03,16.7,158.51,-8.18
2976,USA,Chicago,2,2,3575.58,6319.01,1390.18,1946.98,2981.85
2977,Brazil,Sao Paulo,4,1,851.9,851.9,127.79,808.45,-84.34
2978,USA,New York,4,3,1390.38,3141.18,691.06,2980.98,-530.86
2979,Brazil,Sao Paulo,1,1,1262.38,1262.38,189.36,622.02,451.0
2980,UK,London,8,3,3164.62,6413.23,1603.31,5657.25,-847.33
2981,India,Delhi,2,2,1265.19,1826.32,182.63,440.24,1203.45
2982,USA,New York,8,3,1904.91,4079.82,897.56,3871.75,-689.49
2983,Brazil,Sao Paulo,8,3,1504.38,3208.51,481.28,1878.5,848.73
2984,Brazil,Sao Paulo,1,1,1217.75,1217.75,182.66,634.82,400.27
2985,Germany,Munich,8,3,3067.0,7354.74,2574.16,4946.81,-166.23
2986,UK,London,7,3,3548.38,8560.57,2568.17,3620.99,2371.41
2987,USA,New York,1,1,1836.32,1836.32,403.99,1307.63,124.7
2988,Germany,Munich,8,3,6494.31,15121.64,6048.66,4475.06,4597.92
2989,Brazil,Sao Paulo,8,3,1474.05,3132.32,469.85,1354.34,1308.14
2990,UK,London,5,3,2677.64,6802.78,1700.69,4253.02,849.06
2991,USA,Chicago,8,3,4656.21,10846.94,2928.67,5088.96,2829.3
2992,Brazil,Sao Paulo,6,3,1332.2,3012.41,451.86,1650.73,909.82
2993,Germany,Munich,7,2,4596.9,7213.38,2524.68,4779.41,-90.71
2994,India,Mumbai,3,2,657.24,976.46,97.65,533.98,344.84
2995,USA,New York,2,2,2713.46,4799.12,1055.81,2500.41,1242.9
2996,UK,London,4,2,3803.46,5895.44,1473.86,2814.89,1606.68
2997,USA,New York,8,3,7047.82,15682.15,4234.18,5155.56,6292.4
2998,India,Delhi,7,3,1002.68,2497.34,249.73,771.95,1475.66
2999,India,Mumbai,4,3,280.53,670.07,67.01,635.89,-32.83
3000,UK,London,3,2,5171.48,8501.94,2550.58,3037.23,2914.13
3001,Germany,Berlin,7,1,6570.47,6570.47,2299.67,5606.88,-1336.08
3002,Brazil,Sao Paulo,2,2,1557.31,2790.71,418.61,578.36,1793.74
3003,India,Mumbai,7,2,1014.23,1502.03,150.2,743.98,607.85
3004,Germany,Berlin,4,2,5137.72,8790.51,3516.2,2517.81,2756.49
3005,Germany,Berlin,4,1,5199.14,5199.14,1819.7,3067.04,312.4
3006,Brazil,Sao Paulo,5,3,1205.45,2718.18,407.73,1316.72,993.73
3007,UK,London,8,1,4112.14,4112.14,1028.03,3902.42,-818.32
3008,USA,New York,1,1,6190.16,6190.16,1361.83,1727.7,3100.63
3009,Germany,Berlin,7,3,3183.92,6745.7,2361.0,4020.58,364.12
3010,USA,New York,4,1,6158.14,6158.14,1354.79,3412.07,1391.28
3011,Germany,Berlin,6,1,2950.75,2950.75,1032.76,2800.26,-882.27
3012,India,Mumbai,2,2,1378.31,2141.22,214.12,367.32,1559.78
3013,India,Delhi,6,3,903.61,1941.24,194.12,797.87,949.24
3014,India,Delhi,3,3,803.0,1739.46,173.95,511.81,1053.7
3015,Germany,Berlin,7,3,6126.09,13087.64,5235.06,3539.7,4312.89
3016,India,Delhi,5,3,1366.43,3122.02,312.2,784.65,2025.16
3017,Brazil,Sao Paulo,2,1,1422.71,1422.71,213.41,834.36,374.94
3018,India,Delhi,5,3,1072.63,2300.38,230.04,793.15,1277.19
3019,USA,New York,1,1,1422.69,1422.69,312.99,1350.14,-240.44
3020,Brazil,Sao Paulo,4,1,1316.8,1316.8,197.52,1172.65,-53.37
3021,India,Mumbai,8,3,684.91,1805.3,180.53,1131.03,493.74
3022,India,Mumbai,2,2,877.4,1273.38,127.34,471.26,674.78
3023,Germany,Munich,3,2,5887.31,10552.57,4221.03,3327.19,3004.35
3024,India,Mumbai,8,3,270.88,630.89,63.09,598.72,-30.91
3025,USA,Chicago,7,3,3159.71,8044.73,2172.08,4912.34,960.31
3026,India,Mumbai,1,1,816.0,816.0,81.6,302.85,431.55
3027,UK,London,1,1,5022.88,5022.88,1255.72,1363.01,2404.15
3028,Germany,Munich,5,1,3819.39,3819.39,1336.79,3624.61,-1142.0
3029,Germany,Munich,1,1,4238.16,4238.16,1483.36,1899.64,855.17
3030,Germany,Berlin,2,1,5939.98,5939.98,2078.99,1918.72,1942.27
3031,USA,New York,5,3,2100.71,4612.32,1014.71,3013.79,583.82
3032,India,Delhi,8,3,729.89,1416.06,141.61,1017.78,256.67
3033,Brazil,Sao Paulo,1,1,0.0,0.0,0.0,0.0,0.0
3034,USA,Chicago,7,3,6169.86,13094.99,3535.65,3225.78,6333.56
3035,India,Mumbai,8,3,489.56,938.12,93.81,743.29,101.01
3036,India,Mumbai,3,2,910.92,1398.52,139.85,548.85,709.82
3037,India,Delhi,7,1,560.75,560.75,56.07,532.15,-27.48
3038,UK,London,6,2,4359.32,7263.04,1815.76,3943.39,1503.9
3039,USA,New York,2,1,4882.26,4882.26,1074.1,2267.95,1540.21
3040,Germany,Munich,3,3,4568.64,10131.3,4052.52,3026.71,3052.07
3041,USA,New York,3,1,3343.41,3343.41,735.55,1980.46,627.4
3042,UK,London,5,3,4222.11,9125.43,2737.63,2705.96,3681.84
3043,USA,New York,4,3,4198.62,9106.48,2458.75,3002.2,3645.53
3044,India,Mumbai,5,2,636.88,954.48,95.45,746.99,112.04
3045,Brazil,Sao Paulo,2,2,1515.66,2711.76,406.76,640.39,1664.61
3046,Brazil,Sao Paulo,2,2,1558.94,2666.34,399.95,736.68,1529.7
3047,India,Delhi,5,2,877.65,1336.1,133.61,793.3,409.19
3048,India,Mumbai,4,1,1085.19,1085.19,108.52,710.6,266.07
3049,India,Delhi,7,1,930.28,930.28,93.03,815.06,22.2
3050,India,Mumbai,5,3,876.85,1946.83,194.68,508.63,1243.52
3051,USA,Chicago,2,1,2737.42,2737.42,602.23,1718.31,416.87
3052,India,Delhi,4,3,1093.0,2544.25,254.43,488.69,1801.14
3053,India,Mumbai,2,1,324.67,324.67,32.47,308.12,-15.91
3054,India,Delhi,4,3,987.93,2529.58,252.96,570.09,1706.53
3055,Germany,Munich,4,1,5159.05,5159.05,1805.67,3288.82,64.56
3056,UK,London,8,3,4943.26,10388.52,3116.56,3852.16,3419.8
3057,Germany,Munich,5,3,4268.59,10380.49,4152.2,4400.92,1827.37
3058,USA,Chicago,5,1,4345.25,4345.25,955.95,3515.95,-126.66
3059,USA,New York,5,3,5823.14,12156.21,3282.18,3475.05,5398.98
3060,UK,London,4,3,4824.42,10310.16,3093.05,3801.16,3415.95
3061,India,Mumbai,4,3,824.83,2048.74,204.87,611.98,1231.88
3062,USA,New York,2,2,3657.64,6502.63,1430.58,2443.28,2628.77
3063,Germany,Munich,3,2,5555.61,9228.22,3691.29,2351.65,3185.29
3064,Germany,Munich,5,2,3744.19,6563.88,2297.36,3115.46,1151.07
3065,Germany,Berlin,8,3,3077.23,6494.41,2273.04,5127.79,-906.43
3066,India,Mumbai,6,1,263.53,263.53,26.35,250.09,-12.91
3067,USA,Chicago,2,2,6291.11,10150.6,2740.66,1684.6,5725.34
3068,UK,London,2,1,5947.41,5947.41,1486.85,2305.41,2155.15
3069,India,Mumbai,1,1,653.8,653.8,65.38,228.98,359.44
3070,Germany,Berlin,5,1,1362.17,1362.17,476.76,1292.7,-407.29
3071,Brazil,Sao Paulo,7,2,1554.12,2618.74,392.81,1632.95,592.98
3072,Germany,Munich,2,2,6480.2,10528.22,4211.29,2402.54,3914.39
3073,India,Mumbai,1,1,726.92,726.92,72.69,304.15,350.08
3074,India,Delhi,6,1,1257.01,1257.01,125.7,942.75,188.56
3075,Germany,Berlin,8,2,3883.02,6256.32,2189.71,4623.75,-557.14
3076,UK,London,6,3,3345.74,7293.39,1823.35,4960.67,509.37
3077,UK,London,7,2,3137.62,5402.56,1350.64,3347.55,704.37
3078,USA,Chicago,5,3,4819.51,11051.89,2984.01,3630.77,4437.11
3079,USA,Chicago,4,3,4759.92,9406.88,2539.86,2788.58,4078.44
3080,UK,London,1,1,4584.31,4584.31,1146.08,1901.13,1537.11
3081,Brazil,Sao Paulo,4,2,1769.81,3259.03,488.85,1324.72,1445.46
3082,UK,London,6,2,4684.89,7537.42,1884.35,4570.05,1083.01
3083,USA,Chicago,6,2,1589.09,2575.59,566.63,2444.24,-435.27
3084,Germany,Munich,3,2,2454.36,4077.92,1427.27,3130.07,-479.43
3085,Brazil,Sao Paulo,3,3,1015.19,2375.36,356.3,817.01,1202.05
3086,Germany,Munich,8,1,7702.17,7702.17,2695.76,3767.19,1239.23
3087,India,Mumbai,7,3,931.28,1807.47,180.75,707.29,919.43
3088,USA,New York,3,2,6643.48,10099.41,2726.84,2392.66,4979.92
3089,Germany,Berlin,3,2,4448.2,7114.73,2490.15,3013.55,1611.03
3090,India,Delhi,7,3,900.35,1944.57,194.46,707.7,1042.42
3091,India,Mumbai,2,1,1562.49,1562.49,156.25,312.41,1093.83
3092,UK,London,3,3,4969.42,11388.31,3416.49,2743.31,5228.51
3093,India,Delhi,2,1,434.56,434.56,43.46,412.39,-21.29
3094,Brazil,Sao Paulo,2,1,2316.68,2316.68,347.5,835.58,1133.6
3095,USA,Chicago,5,3,1859.89,4683.35,1030.34,3643.9,9.11
3096,Germany,Berlin,2,1,3606.52,3606.52,1262.28,2250.67,93.57
3097,UK,London,2,2,4263.69,6400.23,1600.06,2399.18,2400.99
3098,USA,Chicago,3,2,1718.88,3024.13,665.31,2869.9,-511.08
3099,USA,New York,2,2,6013.98,10248.03,2766.97,2027.66,5453.4
3100,India,Delhi,4,1,1354.12,1354.12,135.41,546.04,672.67
3101,USA,Chicago,7,3,4616.25,12153.15,3281.35,5001.58,3870.22
3102,Brazil,Sao Paulo,3,2,2446.91,3658.59,548.79,1216.02,1893.78
3103,UK,London,7,3,5713.71,11414.44,3424.33,3501.26,4488.84
3104,India,Mumbai,1,1,1021.86,1021.86,102.19,321.13,598.54
3105,India,Delhi,3,3,932.68,2020.11,202.01,561.21,1256.89
3106,India,Mumbai,2,2,523.34,726.28,72.63,403.2,250.45
3107,Brazil,Sao Paulo,4,2,2946.44,4632.65,694.9,1087.34,2850.42
3108,USA,Chicago,7,3,4109.62,9554.87,2579.81,4533.92,2441.13
3109,Germany,Berlin,3,3,4100.22,8401.88,3360.75,2328.23,2712.9
3110,Germany,Munich,4,3,5309.97,10663.05,4265.22,2887.11,3510.72
3111,Germany,Berlin,7,3,5506.48,11413.85,4565.54,5832.63,1015.68
3112,USA,New York,1,1,2291.44,2291.44,504.12,1654.63,132.69
3113,Brazil,Sao Paulo,6,3,1866.98,3481.39,522.21,1800.31,1158.88
3114,USA,Chicago,8,3,5018.88,11697.67,3158.37,5395.58,3143.72
3115,USA,New York,8,3,5291.84,11555.44,3119.97,5003.73,3431.75
3116,UK,London,1,1,4909.16,4909.16,1227.29,1917.52,1764.34
3117,Brazil,Sao Paulo,6,1,1720.71,1720.71,258.11,1322.32,140.29
3118,USA,Chicago,5,2,3901.65,6388.91,1405.56,3546.81,1436.54
3119,USA,Chicago,6,3,976.9,2064.57,454.21,1959.28,-348.91
3120,USA,New York,5,2,6020.43,10720.79,2894.61,3520.36,4305.82
3121,India,Mumbai,3,1,897.99,897.99,89.8,396.52,411.67
3122,USA,New York,5,3,3476.95,7712.76,1696.81,2899.04,3116.91
3123,USA,New York,8,3,3315.85,8228.87,2221.79,4082.38,1924.69
3124,India,Mumbai,8,2,678.13,1211.44,121.14,975.38,114.92
3125,Brazil,Sao Paulo,4,2,1501.51,2444.14,366.62,1438.87,638.65
3126,Germany,Munich,5,3,5524.07,14142.76,5657.11,4529.05,3956.6
3127,Germany,Berlin,4,2,6075.38,9056.32,3622.53,2677.86,2755.93
3128,USA,Chicago,8,3,875.93,1890.92,416.0,1794.49,-319.57
3129,UK,London,7,3,3984.46,8020.24,2406.07,3278.33,2335.83
3130,Brazil,Sao Paulo,7,1,1464.66,1464.66,219.7,1389.96,-145.0
3131,Brazil,Sao Paulo,6,1,2364.67,2364.67,354.7,1769.09,240.87
3132,Brazil,Sao Paulo,6,1,2976.21,2976.21,446.43,1835.25,694.52
3133,UK,London,6,2,6195.28,10331.86,3099.56,3362.58,3869.73
3134,Germany,Berlin,5,2,2766.61,3932.57,1376.4,3166.27,-610.1
3135,USA,New York,6,3,3848.53,7751.06,1705.23,3170.53,2875.29
3136,Germany,Berlin,5,1,2548.95,2548.95,892.13,2418.95,-762.13
3137,Brazil,Sao Paulo,5,3,1630.9,3525.64,528.85,1539.43,1457.37
3138,Brazil,Sao Paulo,2,2,1333.34,1980.27,297.04,855.44,827.79
3139,Germany,Munich,2,1,3470.78,3470.78,1214.77,2517.7,-261.69
3140,USA,New York,5,1,7539.85,7539.85,1658.77,3449.46,2431.63
3141,India,Delhi,7,2,1084.55,1616.1,161.61,725.53,728.96
3142,UK,London,4,3,3888.37,9393.62,2818.09,2557.45,4018.08
3143,Germany,Munich,8,3,6138.66,14251.9,5700.76,3720.95,4830.19
3144,Germany,Munich,8,3,5765.32,15336.26,6134.51,5860.88,3340.88
3145,India,Mumbai,3,2,737.05,1058.04,105.8,575.64,376.6
3146,India,Delhi,1,1,804.77,804.77,80.48,353.07,371.22
3147,UK,London,2,2,1643.43,2701.58,675.4,1596.37,429.82
3148,Germany,Berlin,5,3,844.24,1982.06,693.72,1880.98,-592.64
3149,Brazil,Sao Paulo,1,1,2533.2,2533.2,379.98,463.38,1689.84
3150,India,Delhi,2,1,705.15,705.15,70.51,310.81,323.82
3151,Germany,Berlin,3,3,2749.87,5107.14,1787.5,2575.57,744.07
3152,USA,Chicago,8,3,5819.51,13604.09,3673.1,4559.89,5371.09
3153,Brazil,Sao Paulo,4,1,1240.87,1240.87,186.13,1177.59,-122.85
3154,India,Mumbai,5,3,1276.14,2962.25,296.22,724.63,1941.39
3155,India,Mumbai,3,1,824.01,824.01,82.4,392.48,349.13
3156,Germany,Berlin,8,3,6712.6,15868.32,6347.33,4322.88,5198.11
3157,UK,London,7,3,2595.92,5438.79,1359.7,3875.91,203.18
3158,USA,Chicago,2,1,2358.35,2358.35,518.84,1573.57,265.94
3159,Brazil,Sao Paulo,5,3,121.67,257.41,38.61,244.28,-25.48
